"accession","disease","sample","epic_cancer","epic_caf","epic_endo","epic_immune"
"GSE13911","STAD","GSM350459",0.825321506043116,0.00900135286347296,0.0400854248773634,0.125591716216048
"GSE13911","STAD","GSM350460",0.805117557303113,0.00871743470708996,0.0549765862046693,0.131188421785127
"GSE13911","STAD","GSM350461",0.787868446933509,0.0212698239464995,0.0505127832902552,0.140348945829736
"GSE13911","STAD","GSM350462",0.805899429188606,0.00859219855043006,0.0531370682853603,0.132371303975604
"GSE13911","STAD","GSM350463",0.818050237271378,0.041928131175277,0.0426463723736847,0.0973752591796606
"GSE13911","STAD","GSM350464",0.771800919342567,0.0104544510280213,0.0549181562874639,0.162826473341948
"GSE13911","STAD","GSM350465",0.810377908599749,0.017810929767453,0.0354374869861726,0.136373674646625
"GSE13911","STAD","GSM350466",0.751129124551539,0.0142554779149812,0.0329084808982585,0.201706916635221
"GSE13911","STAD","GSM350467",0.777064586040355,0.00926653341707917,0.0581502483953398,0.155518632147226
"GSE13911","STAD","GSM350468",0.289387514499772,0.016956046011432,0.0568532355058057,0.636803203982991
"GSE13911","STAD","GSM350469",0.348247502423412,0.0174288745500605,0.0517566883502614,0.582566934676266
"GSE13911","STAD","GSM350470",0.841084067952161,0.032587046514475,0.0384229324070143,0.0879059531263502
"GSE13911","STAD","GSM350471",0.782947310964849,0.0131495850503359,0.0376435061990211,0.166259597785793
"GSE13911","STAD","GSM350472",0.710265104681786,0.00763712434667137,0.0486367996375301,0.233460971334013
"GSE13911","STAD","GSM350473",0.836339663515957,0.016591888332764,0.0303620913344423,0.116706356816836
"GSE13911","STAD","GSM350474",0.671909030457539,0.030212138362305,0.0367165680607335,0.261162263119422
"GSE13911","STAD","GSM350475",0.829911898270431,0.00750286656852363,0.0465891858326892,0.115996049328357
"GSE13911","STAD","GSM350476",0.536599440753067,0.0117302993633322,0.0248656899457677,0.426804569937833
"GSE13911","STAD","GSM350477",0.793109980607917,0.00885950921728495,0.0537528604008933,0.144277649773904
"GSE13911","STAD","GSM350478",0.815878421170542,0.0167827303927114,0.0445633131854031,0.122775535251343
"GSE13911","STAD","GSM350479",0.842846568079717,0.00675554989546126,0.0545005114527492,0.0958973705720729
"GSE15471","PAAD","GSM388076",0.445934445203633,0.015597256446763,0.184940195755352,0.353528102594253
"GSE15471","PAAD","GSM388078",0.872477604559325,0.0052647225681838,0.0420878279232979,0.0801698449491937
"GSE15471","PAAD","GSM388080",0.885251405837327,0.00425157033396041,0.0392586450377269,0.0712383787909858
"GSE15471","PAAD","GSM388082",0.88082563419885,0.00412178041412662,0.0417306378833664,0.0733219475036569
"GSE15471","PAAD","GSM388083",3.82360435046634e-08,0.00752557570099356,0.087056137602665,0.905418248460298
"GSE15471","PAAD","GSM388084",0.877326014541067,0.00526364296515341,0.0472580769916862,0.0701522655020933
"GSE15471","PAAD","GSM388085",0.428083457295785,0.0715573658053447,0.099179896858295,0.401179280040575
"GSE15471","PAAD","GSM388086",0.76482584339836,0.0134968060070235,0.0627910037665207,0.158886346828096
"GSE15471","PAAD","GSM388087",0.750016736445372,0.00501168126617409,0.0345364552150772,0.210435127073377
"GSE15471","PAAD","GSM388088",0.669039931979411,0.00849542140627404,0.0428300510151905,0.279634595599124
"GSE15471","PAAD","GSM388089",0.783100565008334,0.010131892318045,0.0483361149625888,0.158431427711032
"GSE15471","PAAD","GSM388090",0.856815787910158,0.00600789779886672,0.0552381876311973,0.0819381266597779
"GSE15471","PAAD","GSM388091",0.509974362777254,0.0511218272044517,0.132396009580796,0.306507800437498
"GSE15471","PAAD","GSM388092",0.878967722263306,0.00867967111157274,0.0350788441424334,0.077273762482688
"GSE15471","PAAD","GSM388093",0.855003786824903,0.0146064434405495,0.0463710225804645,0.0840187471540831
"GSE15471","PAAD","GSM388094",0.883061122418443,0.00484548024378828,0.0369905033282075,0.075102894009561
"GSE15471","PAAD","GSM388095",0.862857999810488,0.00940285992129303,0.0487316483100043,0.079007491958215
"GSE15471","PAAD","GSM388096",0.751042413899223,0.0545420181179327,0.0689179487532992,0.125497619229545
"GSE15471","PAAD","GSM388097",0.542722160660039,0.0773065381444856,0.150968693795777,0.229002607399698
"GSE15471","PAAD","GSM388098",0.882782934456045,0.00466404110219364,0.043888702166354,0.0686643222754074
"GSE15471","PAAD","GSM388099",0.823217313843225,0.0372879972717067,0.0446630302442758,0.0948316586407919
"GSE15471","PAAD","GSM388100",0.882390152164858,0.00597947838672665,0.0409995537782776,0.0706308156701375
"GSE15471","PAAD","GSM388101",0.872777532516708,0.00437854260923986,0.0452701313974781,0.0775737934765743
"GSE15471","PAAD","GSM388102",0.875302690793703,0.00674741597742388,0.041082620651986,0.0768672725768876
"GSE15471","PAAD","GSM388103",0.878890928171772,0.00638739974101532,0.0376461921130943,0.0770754799741188
"GSE15471","PAAD","GSM388104",0.000411482492479777,0.0278007327843782,0.0979385552813224,0.87384922944182
"GSE15471","PAAD","GSM388105",0.697611513239222,0.0707341093813373,0.0477476903585035,0.183906687020937
"GSE15471","PAAD","GSM388106",0.752756400364816,0.00466051143991239,0.0351407577885491,0.207442330406723
"GSE15471","PAAD","GSM388107",0.706160490430596,0.00631385628254892,0.039664576784402,0.247861076502453
"GSE15471","PAAD","GSM388108",0.875422512810066,0.00595050234353094,0.0443328389613368,0.0742941458850668
"GSE15471","PAAD","GSM388109",0.875396154167748,0.00612180487134005,0.0419890992174993,0.0764929417434123
"GSE15471","PAAD","GSM388110",0.871165294573484,0.00532230237234711,0.0525156619278811,0.0709967411262881
"GSE15471","PAAD","GSM388111",0.833142815089267,0.00790154764398294,0.0620438359980996,0.0969118012686509
"GSE15471","PAAD","GSM388112",0.872818886412325,0.00548198905999013,0.048486528298222,0.0732125962294626
"GSE15471","PAAD","GSM388113",0.86938201478506,0.0099760705166386,0.0435357840566455,0.0771061306416555
"GSE15471","PAAD","GSM388114",1.75582274848323e-09,0.00661057375834152,0.0343206466075788,0.959068777878257
"GSE15471","PAAD","GSM388115",0.50402843403999,0.0697746607964776,0.0912921826415137,0.334904722522018
"GSE15471","PAAD","GSM388117",0.759465102214377,0.0625826527209335,0.0486441984661215,0.129308046598568
"GSE15471","PAAD","GSM388119",0.740993395360647,0.0486450336961558,0.0439122261850778,0.16644934475812
"GSE15471","PAAD","GSM388121",0.784187695929507,0.066272718686979,0.0506498124266311,0.0988897729568834
"GSE15471","PAAD","GSM388122",0.455875775329551,0.0916985432255758,0.111141789095017,0.341283892349856
"GSE15471","PAAD","GSM388123",0.770655027685267,0.0410056452170346,0.0701605223553689,0.11817880474233
"GSE15471","PAAD","GSM388124",0.180530781412873,0.0220164038578092,0.083233605300057,0.714219209429261
"GSE15471","PAAD","GSM388125",0.469725890377183,0.0640453506617234,0.109565680154176,0.356663078806918
"GSE15471","PAAD","GSM388126",0.679011925302764,0.0401927703948325,0.0490144331147671,0.231780871187636
"GSE15471","PAAD","GSM388127",0.743898118063422,0.048706558309902,0.055999039009534,0.151396284617142
"GSE15471","PAAD","GSM388128",0.471917740163916,0.0860769382184747,0.138804046970861,0.303201274646748
"GSE15471","PAAD","GSM388129",0.805179215023692,0.0564537439464572,0.0470649231456745,0.0913021178841765
"GSE15471","PAAD","GSM388130",0.451409739512438,0.042448654587758,0.1223619188109,0.383779687088904
"GSE15471","PAAD","GSM388131",0.630788371827815,0.0584526214440551,0.057840914063725,0.252918092664405
"GSE15471","PAAD","GSM388132",0.77880013549782,0.0390757774861552,0.0500433944335818,0.132080692582443
"GSE15471","PAAD","GSM388133",0.720660341821463,0.0760569719694609,0.0573128883979136,0.145969797811162
"GSE15471","PAAD","GSM388134",0.730726644157988,0.040936398704551,0.0495372790865937,0.178799678050867
"GSE15471","PAAD","GSM388135",0.716738897955707,0.0538972982053599,0.0701530978179785,0.159210706020955
"GSE15471","PAAD","GSM388136",0.593211160072318,0.072002079274044,0.0711362314525895,0.263650529201048
"GSE15471","PAAD","GSM388137",0.758803244119281,0.037263030445993,0.0367910159862276,0.167142709448499
"GSE15471","PAAD","GSM388138",0.827455163587467,0.0551339741952567,0.0354744342225315,0.0819364279947443
"GSE15471","PAAD","GSM388139",0.739560689492469,0.0413862185153904,0.0568941423847026,0.162158949607438
"GSE15471","PAAD","GSM388140",0.800813655042719,0.0298237939786949,0.0490594222375024,0.120303128741083
"GSE15471","PAAD","GSM388141",0.452126185940492,0.0642454678259785,0.0745566670139345,0.409071679219595
"GSE15471","PAAD","GSM388142",0.781119196368546,0.0518341750885513,0.0508027985861066,0.116243829956796
"GSE15471","PAAD","GSM388143",0.721413307691296,0.0473406563590787,0.0520518506627278,0.179194185286897
"GSE15471","PAAD","GSM388144",0.779170374116551,0.0784472985324702,0.047217188202716,0.0951651391482624
"GSE15471","PAAD","GSM388145",0.786861929757126,0.0312497752722562,0.0590391703595123,0.122849124611106
"GSE15471","PAAD","GSM388146",0.7712322900891,0.0634252864343123,0.0503432515310107,0.114999171945577
"GSE15471","PAAD","GSM388147",0.680004578864553,0.0411140149891639,0.0629408870057915,0.215940519140491
"GSE15471","PAAD","GSM388148",0.813183854811337,0.0294465989956235,0.0571050450977235,0.100264501095316
"GSE15471","PAAD","GSM388149",0.574392618443704,0.0911723128702939,0.0696873845124784,0.264747684173524
"GSE15471","PAAD","GSM388150",0.715511912380513,0.0714885194210887,0.0676232366330275,0.145376331565371
"GSE15471","PAAD","GSM388151",0.250211243684887,0.0767810043403124,0.072911301949462,0.600096450025339
"GSE15471","PAAD","GSM388152",0.526131697453481,0.0957773282944952,0.0660445363556541,0.312046437896369
"GSE15471","PAAD","GSM388153",0.592855294052489,0.0451407468077045,0.0650364555549772,0.296967503584829
"GSE28735","PAAD","GSM711904",0.699540450364712,0.0566198637940577,0.0946763962796837,0.149163289561547
"GSE28735","PAAD","GSM711905",0.837772463551735,0.00724960787782839,0.0451670079845775,0.109810920585859
"GSE28735","PAAD","GSM711906",0.641979170827666,0.114495856113607,0.0854670442467021,0.158057928812024
"GSE28735","PAAD","GSM711907",0.675300755735062,0.0791551130685044,0.0908627803576572,0.154681350838777
"GSE28735","PAAD","GSM711908",0.713825393403847,0.11398915099077,0.0525551215694476,0.119630334035936
"GSE28735","PAAD","GSM711909",0.434139761428532,0.151291809707367,0.179009213201836,0.235559215662266
"GSE28735","PAAD","GSM711910",0.573425136725462,0.0659033293408054,0.215330779767987,0.145340754165746
"GSE28735","PAAD","GSM711911",0.454090188241857,0.10770911184226,0.133124529202233,0.30507617071365
"GSE28735","PAAD","GSM711912",0.696093946933283,0.138338328761759,0.0495724453452509,0.115995278959707
"GSE28735","PAAD","GSM711913",0.597112562374918,0.0333129485940885,0.126455747869703,0.24311874116129
"GSE28735","PAAD","GSM711914",0.669020380121561,0.146866497084996,0.042764707154608,0.141348415638835
"GSE28735","PAAD","GSM711915",0.539657393634596,0.061790049861892,0.231488314732773,0.167064241770738
"GSE28735","PAAD","GSM711916",0.567413468066189,0.243698785915969,0.0760006186736439,0.112887127344198
"GSE28735","PAAD","GSM711917",0.796730548479225,0.0316248298739411,0.0588788480301218,0.112765773616712
"GSE28735","PAAD","GSM711918",0.716948818143398,0.106080275803984,0.0409339329228631,0.136036973129755
"GSE28735","PAAD","GSM711919",0.488186122707774,0.268690659602785,0.117617875529013,0.125505342160427
"GSE28735","PAAD","GSM711920",0.546046416194807,0.0968703880160257,0.0678021563248446,0.289281039464323
"GSE28735","PAAD","GSM711921",0.53629854434673,0.0341025737823702,0.213931633149775,0.215667248721124
"GSE28735","PAAD","GSM711922",0.709549632479515,0.0921708745892022,0.0589793854260288,0.139300107505254
"GSE28735","PAAD","GSM711923",0.593828208178197,0.150932364163791,0.0812535746764295,0.173985852981582
"GSE28735","PAAD","GSM711924",0.587366263813929,0.105102301599335,0.0662199999219709,0.241311434664766
"GSE28735","PAAD","GSM711925",0.812930403724653,0.011426969267712,0.0539943244865171,0.121648302521118
"GSE28735","PAAD","GSM711926",0.753567838469354,0.0503252459996882,0.0639503679506573,0.132156547580301
"GSE28735","PAAD","GSM711927",0.246115696408122,0.21088030864209,0.153729908758832,0.389274086190956
"GSE28735","PAAD","GSM711928",0.593324338451722,0.151357012855634,0.0610294366701163,0.194289212022528
"GSE28735","PAAD","GSM711929",0.831197544366376,0.0122621018110253,0.0455261162833835,0.111014237539215
"GSE28735","PAAD","GSM711930",0.680285525543754,0.186269825709353,0.043129163270567,0.0903154854763255
"GSE28735","PAAD","GSM711931",0.755806725867337,0.0403931661287013,0.0475610437983107,0.156239064205651
"GSE28735","PAAD","GSM711932",0.745817623988987,0.0609319257048202,0.0430339681706715,0.150216482135521
"GSE28735","PAAD","GSM711933",0.627405956584308,0.114246004178924,0.0694896531748742,0.188858386061894
"GSE28735","PAAD","GSM711934",0.547740707469022,0.144405174057471,0.0673824107768393,0.240471707696667
"GSE28735","PAAD","GSM711935",0.824968796023835,0.00812190845246404,0.051552478790362,0.115356816733339
"GSE28735","PAAD","GSM711936",0.751570801676649,0.0462664325229858,0.0532363962951293,0.148926369505236
"GSE28735","PAAD","GSM711937",0.760425659000959,0.0285093778401523,0.0549426406831202,0.156122322475769
"GSE28735","PAAD","GSM711938",0.818945925991405,0.0237105531926496,0.0458032419610557,0.11154027885489
"GSE28735","PAAD","GSM711939",0.808711479739348,0.0221498780823475,0.0504645154956197,0.118674126682685
"GSE28735","PAAD","GSM711940",0.565610436489664,0.202679536800764,0.0840840428563286,0.147625983853244
"GSE28735","PAAD","GSM711941",0.627025377690992,0.149485544051653,0.0559461777759672,0.167542900481388
"GSE28735","PAAD","GSM711942",0.59549117491007,0.134507876342013,0.0616847061169224,0.208316242630995
"GSE28735","PAAD","GSM711943",0.635057680079012,0.118706254185229,0.0759895946538593,0.170246471081899
"GSE28735","PAAD","GSM711944",0.515641128727447,0.0916828395981698,0.11344426536321,0.279231766311173
"GSE28735","PAAD","GSM711945",0.621791952635507,0.138785656060382,0.093406398599626,0.146015992704485
"GSE28735","PAAD","GSM711946",0.591154728912028,0.156859594004146,0.0605534129541762,0.19143226412965
"GSE28735","PAAD","GSM711947",0.704350816296371,0.0541865386242079,0.118859367517448,0.122603277561974
"GSE28735","PAAD","GSM711948",0.598581446204107,0.14195544113334,0.0612230618972812,0.198240050765272
"GSE28735","PAAD","GSM711949",0.825821618610944,0.00909306076320445,0.0562016805392657,0.108883640086586
"GSE28735","PAAD","GSM711950",0.672799269789321,0.0937919954890885,0.0691633533363115,0.164245381385279
"GSE28735","PAAD","GSM711951",0.755884797531837,0.0623163217417157,0.0573798809655151,0.124418999760933
"GSE28735","PAAD","GSM711952",0.746436082653613,0.0551219495652165,0.0553339372898743,0.143108030491296
"GSE28735","PAAD","GSM711953",0.829355509673309,0.0101816808416176,0.0516105571337451,0.108852252351328
"GSE28735","PAAD","GSM711954",0.655664951617384,0.110269742901326,0.0676551457416572,0.166410159739632
"GSE28735","PAAD","GSM711955",0.494491442061849,0.17056714447718,0.0955250410138991,0.239416372447072
"GSE28735","PAAD","GSM711956",0.639118902682116,0.124582948386351,0.0546222900050751,0.181675858926457
"GSE28735","PAAD","GSM711957",0.685471685700951,0.00668902692423981,0.0520336103175073,0.255805677057302
"GSE28735","PAAD","GSM711958",0.567312657115866,0.176564179287948,0.0714329695884822,0.184690194007703
"GSE28735","PAAD","GSM711959",0.793526928816374,0.0172614323596531,0.0605459570036123,0.128665681820361
"GSE28735","PAAD","GSM711960",0.497176264898099,0.179938350827612,0.0904818615041649,0.232403522770124
"GSE28735","PAAD","GSM711961",0.810050665267367,0.0155610322390867,0.0599939464381027,0.114394356055444
"GSE28735","PAAD","GSM711962",0.614388371346522,0.131303570095191,0.0764294111732576,0.177878647385029
"GSE28735","PAAD","GSM711963",0.837850990610185,0.00844578834199208,0.0450309629608007,0.108672258087023
"GSE28735","PAAD","GSM711964",0.597757518274544,0.17407124703535,0.0562216384530557,0.171949596237051
"GSE28735","PAAD","GSM711965",0.556592388356415,0.138215307750006,0.0910307046881272,0.214161599205452
"GSE28735","PAAD","GSM711966",0.551554503023118,0.228080979260019,0.074570768621691,0.145793749095172
"GSE28735","PAAD","GSM711967",0.708885772175547,0.0966317756640818,0.0607095729719759,0.133772879188395
"GSE28735","PAAD","GSM711968",0.70139316196536,0.115623906426627,0.0548424654535606,0.128140466154452
"GSE28735","PAAD","GSM711969",0.775396039696132,0.0325191274919018,0.0561153196389166,0.13596951317305
"GSE28735","PAAD","GSM711970",0.672953538717946,0.075891473609978,0.0563844376819053,0.194770549990171
