"accession","disease","role","feature","n_case","n_control","paired","npair","r_emp","effect_scale","yi","vi","mean_case","sd_case","mean_ctrl","sd_ctrl","beta_adj","se_beta_adj","p_adj","d_adj","se_d_adj","beta_unadj","d_unadj_same_den","sigma_full","joint_fallback","rank_full"
"GSE62452","PAAD","validation","EPH_RECEPTORS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048781,-0.116907017336232,0.470471757520941,-0.116907017336232,0.470471757520941,0.0254261933630698,0.10434603727604,0.80883100514838,0.0944806539536659,0.387737232173854,0.569849314192427,2.11749100980833,0.269115340538805,FALSE,TRUE
"GSE62452","PAAD","validation","ERBB_LIGANDS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048783,-0.0235765809362097,0.374945331718937,-0.0235765809362097,0.374945331718937,0.0139060610683126,0.127713585727019,0.913882288858335,0.0422186692071509,0.387737232173854,0.194151788647152,0.589442984652837,0.329381795529387,FALSE,TRUE
"GSE62452","PAAD","validation","ERBB_RECEPTORS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048781,-0.0171176374900772,0.431938276337376,-0.0171176374900772,0.431938276337376,-0.274994020769262,0.117845116795223,0.0251626413177746,-0.90479286182654,0.387737232173854,0.110797794295338,0.364549938591802,0.303930360606649,FALSE,TRUE
"GSE62452","PAAD","validation","FGFR_AXIS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048778,-0.00701338082820178,0.311856537038915,-0.00701338082820178,0.311856537038915,-0.0457124228851185,0.116356989451021,0.696674635207419,-0.152327835302901,0.387737232173854,-0.182782768401237,-0.609088332753767,0.300092381633469,FALSE,TRUE
"GSE62452","PAAD","validation","HGF_MET_AXIS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048784,-0.03809854610248,0.489854390837484,-0.03809854610248,0.489854390837484,0.211809882930916,0.103284924118857,0.0474256289205708,0.795145840066581,0.387737232173854,0.580185284577208,2.17804716718474,0.266378659433319,FALSE,TRUE
"GSE62452","PAAD","validation","IGF_INSR_AXIS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048779,0.0113354142959264,0.499198881111198,0.0113354142959264,0.499198881111198,-0.198734647573541,0.146074450719419,0.181901998581262,-0.527517452968024,0.387737232173854,-0.393871214949125,-1.04548423057685,0.376735682308481,FALSE,TRUE
"GSE62452","PAAD","validation","JAK_STAT",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048782,0.0798429659532453,0.524069556348438,0.0798429659532453,0.524069556348438,0.120119638708638,0.11242842112799,0.292256945425101,0.414262299295205,0.387737232173854,0.259225881316503,0.894004600625542,0.289960343755637,FALSE,TRUE
"GSE62452","PAAD","validation","PDGFR_KIT_CSF1R",42,42,TRUE,42,0.99,"SMCRH",0,0.00048780487804878,0.0309885163314551,0.465489897011945,0.0309885163314551,0.465489897011945,-0.00859914277095675,0.121025724221008,0.943738887160055,-0.0275495795504589,0.387737232173854,-0.116491449280802,-0.373210508813618,0.312133357796145,FALSE,TRUE
"GSE62452","PAAD","validation","PI3K_AKT",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048782,0.00128843089522474,0.301951247011138,0.00128843089522474,0.301951247011138,-0.126652588763079,0.081878180158052,0.130413016945417,-0.59976814482021,0.387737232173854,0.0721054668709667,0.341458177199151,0.211169249078818,FALSE,TRUE
"GSE62452","PAAD","validation","RAS_MAPK",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048781,-0.0203576730696848,0.33689818378888,-0.0203576730696848,0.33689818378888,0.0739134294021068,0.0951232609866778,0.442082046602752,0.301282654101442,0.387737232173854,0.341210411488542,1.3908267984841,0.245329189702438,FALSE,TRUE
"GSE62452","PAAD","validation","SRC_FAK",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048777,-0.0476812577918875,0.355367414085116,-0.0476812577918875,0.355367414085116,0.0616335608593983,0.0970916612027347,0.529466475406032,0.246134693758528,0.387737232173854,0.312394656322242,1.2475534756313,0.250405824218606,FALSE,TRUE
"GSE62452","PAAD","validation","TAM_AXL_AXIS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048786,0.0634240552699134,0.434291751130212,0.0634240552699134,0.434291751130212,-0.118774984299458,0.128826481479678,0.362513985817097,-0.357484603590835,0.387737232173854,-0.117538001795486,-0.353761578892586,0.33225202737795,FALSE,TRUE
"GSE62452","PAAD","validation","TGFB_SMAD",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048783,0.0925838570684489,0.464131699472367,0.0925838570684489,0.464131699472367,0.115400128218612,0.138521383866597,0.410142266098419,0.323018187221433,0.387737232173854,0.344675154803022,0.964785268468896,0.357255822686863,FALSE,TRUE
"GSE62452","PAAD","validation","TIE_ANGPT_AXIS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048774,0.0241537729497074,0.551585915541834,0.0241537729497074,0.551585915541834,-0.0440394376031326,0.116337186965642,0.707185552091423,-0.146777914165784,0.387737232173854,0.0633151105190131,0.211021310964602,0.300041309712239,FALSE,TRUE
"GSE62452","PAAD","validation","VEGF_PDGF_AXIS",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048783,-0.00928429893372902,0.440777250775993,-0.00928429893372902,0.440777250775993,-0.012124322215899,0.128689592359989,0.92544776935139,-0.0365301579697772,0.387737232173854,0.0182487509663598,0.0549828471795375,0.331898981272677,FALSE,TRUE
"GSE62452","PAAD","validation","WNT_CTNNB1",42,42,TRUE,42,0.99,"SMCRH",0,0.000487804878048779,-0.0332941883345451,0.35489244810041,-0.0332941883345451,0.35489244810041,0.0697025863481668,0.135599261543566,0.610285035007017,0.199309993272449,0.387737232173854,0.301395206756771,0.861819909106144,0.349719475695763,FALSE,TRUE
"GSE57957","HCC","discovery","EPH_RECEPTORS",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555551,-0.0262358357297367,0.352557568125172,-0.0262358357297367,0.352557568125172,-0.0964007261075939,0.103897250068139,0.360433115312619,-0.344211963741926,0.370979326788731,-0.0521288773161481,-0.186133278795291,0.280062102024643,FALSE,TRUE
"GSE57957","HCC","discovery","ERBB_LIGANDS",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555562,0.0347245475663215,0.386260412849852,0.0347245475663215,0.386260412849852,0.194968336872565,0.11795628658398,0.10813354475724,0.61318666815276,0.370979326788731,-0.109390446654454,-0.344039266004662,0.317959190893553,FALSE,TRUE
"GSE57957","HCC","discovery","ERBB_RECEPTORS",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555554,0.0426780004263398,0.399406074536207,0.0426780004263398,0.399406074536207,-0.56012101520408,0.121360667842571,6.05629988968115e-05,-1.71219655292421,0.370979326788731,-0.227903191823778,-0.696662058464139,0.327135932056086,FALSE,TRUE
"GSE57957","HCC","discovery","FGFR_AXIS",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555564,-0.0411571005241352,0.280458894904067,-0.0411571005241352,0.280458894904067,0.043890494905867,0.0945698949279465,0.645713451894225,0.172173885410452,0.370979326788731,-0.106497806839994,-0.41777020812045,0.254919582033214,FALSE,TRUE
"GSE57957","HCC","discovery","HGF_MET_AXIS",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555553,-0.153612238407183,0.470634164953478,-0.153612238407183,0.470634164953478,-0.0863840390040708,0.157773322316852,0.587820418931524,-0.203118576476846,0.370979326788731,-0.172186139762205,-0.40486881605402,0.425288718060299,FALSE,TRUE
"GSE57957","HCC","discovery","IGF_INSR_AXIS",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555561,0.0298049573523192,0.341917633232484,0.0298049573523192,0.341917633232484,-0.20345390997825,0.125988184129566,0.116158575992485,-0.599081533540051,0.370979326788731,-0.303891730086592,-0.894826369814555,0.339609716854423,FALSE,TRUE
"GSE57957","HCC","discovery","JAK_STAT",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555555,-0.0118151480886164,0.335567362318821,-0.0118151480886164,0.335567362318821,0.141196888560781,0.116785028185341,0.235508027429094,0.44852604376489,0.370979326788731,0.102776093743146,0.326478544889317,0.314801984240617,FALSE,TRUE
"GSE57957","HCC","discovery","PDGFR_KIT_CSF1R",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555555,-0.0422836352026218,0.430359519821396,-0.0422836352026218,0.430359519821396,0.0925639332355702,0.163518329455597,0.575290230772453,0.210002791436135,0.370979326788731,-0.0724419268786296,-0.164351344306084,0.440774775433022,FALSE,TRUE
"GSE57957","HCC","discovery","PI3K_AKT",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555563,-0.0151268584224508,0.278527269155197,-0.0151268584224508,0.278527269155197,-0.0481510150466889,0.109879891536092,0.664174557818706,-0.162568700209786,0.370979326788731,0.0367640671758517,0.124123792809108,0.296188718889631,FALSE,TRUE
"GSE57957","HCC","discovery","RAS_MAPK",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555559,-0.107278401218301,0.35436801224527,-0.107278401218301,0.35436801224527,0.213566741446237,0.114182855764443,0.0706002100871756,0.693876899782888,0.370979326788731,0.26218397111869,0.851833950458057,0.307787651546062,FALSE,TRUE
"GSE57957","HCC","discovery","RET_ALK_NTRK",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555556,-0.00568826282090795,0.307660735083851,-0.00568826282090795,0.307660735083851,-0.0694620130240776,0.105511551997684,0.515031419563486,-0.244228905187822,0.370979326788731,-0.221198712822461,-0.777736162683034,0.284413562639764,FALSE,TRUE
"GSE57957","HCC","discovery","SRC_FAK",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555558,-0.0527047890178245,0.311829754289722,-0.0527047890178245,0.311829754289722,-0.0740022675138875,0.0950362765644702,0.441892148394398,-0.288871916867639,0.370979326788731,-0.175855257303174,-0.686460658234377,0.256176745445959,FALSE,TRUE
"GSE57957","HCC","discovery","TAM_AXL_AXIS",37,37,TRUE,37,0.99,"SMCRH",0,0.00055555555555556,0.0255430357625238,0.437623775612931,0.0255430357625238,0.437623775612931,0.0130315843687492,0.159269263945961,0.935298630258186,0.0303539319284443,0.370979326788731,-0.1284832683976,-0.299270777253856,0.429321130437717,FALSE,TRUE
"GSE57957","HCC","discovery","TGFB_SMAD",37,37,TRUE,37,0.99,"SMCRH",0,0.00055555555555555,-0.042984113918029,0.369798105441178,-0.042984113918029,0.369798105441178,0.347060045415841,0.120212534992955,0.00691488688145866,1.07103724259022,0.370979326788731,0.132574694169879,0.409129304154894,0.324041061892958,FALSE,TRUE
"GSE57957","HCC","discovery","TIE_ANGPT_AXIS",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555556,0.0513208485776867,0.463499808071882,0.0513208485776867,0.463499808071882,-0.0378379790617984,0.115344986984182,0.745016870735207,-0.121696732267325,0.370979326788731,0.179215843993622,0.576404531249769,0.310920255267674,FALSE,TRUE
"GSE57957","HCC","discovery","VEGF_PDGF_AXIS",37,37,TRUE,37,0.99,"SMCRH",0,0.00055555555555555,-0.0500534788458803,0.287782084251721,-0.0500534788458803,0.287782084251721,0.0904691976127187,0.0926192776928853,0.336002178576645,0.362367347937774,0.370979326788731,0.259589137707815,1.0397641392523,0.249661560644405,FALSE,TRUE
"GSE57957","HCC","discovery","WNT_CTNNB1",37,37,TRUE,37,0.99,"SMCRH",0,0.000555555555555556,-0.0351340056695711,0.411091410560697,-0.0351340056695711,0.411091410560697,0.152820429247905,0.133109489315881,0.259445802623451,0.425914187285434,0.370979326788731,-0.0100021512218774,-0.0278762344127517,0.358805679195395,FALSE,TRUE
"GSE62232","HCC","validation","EPH_RECEPTORS",81,5,FALSE,NA,NA,"SMD",-0.449164843407967,0.213518638643472,0.00624089349858885,0.342908592230625,0.162528542882933,0.381308037622295,-0.188061859383584,0.183430241184215,0.308335376879245,-0.544211308624998,0.530808383600265,-0.156287649384344,-0.452263454547142,0.345567716809745,FALSE,TRUE
"GSE62232","HCC","validation","ERBB_LIGANDS",81,5,FALSE,NA,NA,"SMD",-1.29290684244618,0.222064330775393,-0.0159749829292051,0.363034312398343,0.451591225596632,0.248140266789973,-0.493420332403597,0.18537509600825,0.00939307944469538,-1.41287397670182,0.530808383600265,-0.467566208525836,-1.33884253450452,0.34923166576783,FALSE,TRUE
"GSE62232","HCC","validation","ERBB_RECEPTORS",81,5,FALSE,NA,NA,"SMD",-0.36203658984377,0.213107716758774,0.00406444336051891,0.44443250462967,0.164030449245025,0.276267970875902,-0.171924927122807,0.222980397863824,0.442959525785693,-0.409270023468085,0.530808383600265,-0.159966005884506,-0.380801621254623,0.42007700848927,FALSE,TRUE
"GSE62232","HCC","validation","FGFR_AXIS",81,5,FALSE,NA,NA,"SMD",-0.575406063558935,0.214270633302929,0.00834461721081598,0.343924741124511,0.203363345808405,0.0594741214480569,-0.478595467002484,0.159112673718408,0.00351550105138926,-1.59662005735381,0.530808383600265,-0.195018728597589,-0.650592901743748,0.299755389391571,FALSE,TRUE
"GSE62232","HCC","validation","HGF_MET_AXIS",81,5,FALSE,NA,NA,"SMD",-0.87871504998853,0.216834865867441,-0.0135822811571122,0.437338637077826,0.366876337273025,0.20303164245227,-0.304868006039265,0.227994540859204,0.184956116121557,-0.709782317099743,0.530808383600265,-0.380458618430136,-0.885769560598397,0.429523247754315,FALSE,TRUE
"GSE62232","HCC","validation","IGF_INSR_AXIS",81,5,FALSE,NA,NA,"SMD",-0.978414499362281,0.217911347224917,-0.00446740278445062,0.44237071047027,0.423648205471803,0.187303841086277,-0.609953051641037,0.220586232092712,0.00706163029264447,-1.46776247248989,0.530808383600265,-0.428115608256253,-1.03019736026423,0.415566594100422,FALSE,TRUE
"GSE62232","HCC","validation","JAK_STAT",81,5,FALSE,NA,NA,"SMD",1.00722630948433,0.218243962957214,0.0114630678272468,0.382693335751209,-0.36879248423943,0.102901085284623,0.498091153202149,0.155220147142928,0.00191769373493484,1.70332888341725,0.530808383600265,0.380255552066676,1.30036492467489,0.292422184612327,FALSE,TRUE
"GSE62232","HCC","validation","PDGFR_KIT_CSF1R",81,5,FALSE,NA,NA,"SMD",0.0294289624822622,0.212350714267187,-0.0243438980203879,0.464802996594058,-0.0379986149216535,0.345710586427084,-0.238509166118459,0.190750010234829,0.214807378241124,-0.663709872336718,0.530808383600265,0.0136547169012655,0.0379975770274248,0.359357568810513,FALSE,TRUE
"GSE62232","HCC","validation","PI3K_AKT",81,5,FALSE,NA,NA,"SMD",1.43359192601424,0.224294433723585,0.00962116985292715,0.325494006409944,-0.450965822942152,0.100328279127528,0.379935743585703,0.162785341674043,0.0221075566334231,1.23888966814049,0.530808383600265,0.460586992795078,1.50187624167297,0.306674398339253,FALSE,TRUE
"GSE62232","HCC","validation","RAS_MAPK",81,5,FALSE,NA,NA,"SMD",0.822386865453091,0.216277772945309,-0.0111115258316169,0.317739256154912,-0.269605258684517,0.136306167545636,0.023287598964873,0.150369526423403,0.877314551198732,0.0822058369038769,0.530808383600265,0.258493732852899,0.912489676399563,0.283284008069927,FALSE,TRUE
"GSE62232","HCC","validation","RET_ALK_NTRK",81,5,FALSE,NA,NA,"SMD",-1.37171977488705,0.223285301924068,-0.0155520477118126,0.41784797781971,0.551927339617617,0.195022557617354,-0.284616881100994,0.212118135851015,0.183461984579082,-0.712230597334114,0.530808383600265,-0.567479387329429,-1.42007101423129,0.399613386684478,FALSE,TRUE
"GSE62232","HCC","validation","SRC_FAK",81,5,FALSE,NA,NA,"SMD",-1.03762060017385,0.218605309883887,-0.00963851007360353,0.277753998000057,0.275297856820624,0.111252371050766,-0.266649675725966,0.13435894563627,0.050616481121238,-1.05344592196194,0.530808383600265,-0.284936366894226,-1.12569067600087,0.253121370700602,FALSE,TRUE
"GSE62232","HCC","validation","TAM_AXL_AXIS",81,5,FALSE,NA,NA,"SMD",-0.733838312017188,0.215476601501789,0.00060025905372511,0.434965434110371,0.322324780716353,0.424768957423422,-0.461262731503534,0.217163999033191,0.0367564493004982,-1.12745264415126,0.530808383600265,-0.321724521662627,-0.786382982762289,0.409119384212157,FALSE,TRUE
"GSE62232","HCC","validation","TGFB_SMAD",81,5,FALSE,NA,NA,"SMD",1.39271969411397,0.223622819398235,0.0335544618630103,0.473322026355968,-0.615882459902025,0.0646578250215397,0.431902973971241,0.222925638679069,0.0562219062195172,1.02840445291207,0.530808383600265,0.649436921765034,1.54637467783017,0.419973846620605,FALSE,TRUE
"GSE62232","HCC","validation","TIE_ANGPT_AXIS",81,5,FALSE,NA,NA,"SMD",0.152975521753398,0.21248173430453,-0.0110349522448593,0.468736029119522,-0.0836403647257291,0.50190716300234,-0.486995783204028,0.189619709748287,0.0120808090179714,-1.36326252606243,0.530808383600265,0.0726054124808695,0.203246601794511,0.357228174246554,FALSE,TRUE
"GSE62232","HCC","validation","VEGF_PDGF_AXIS",81,5,FALSE,NA,NA,"SMD",0.389884166546121,0.213229456124691,0.0187447715190605,0.415152389556588,-0.145275887311124,0.450847896335166,-0.343827312530063,0.157578747035226,0.0320483892778293,-1.15819184652425,0.530808383600265,0.164020658830184,0.552508142301943,0.296865595766275,FALSE,TRUE
"GSE62232","HCC","validation","WNT_CTNNB1",81,5,FALSE,NA,NA,"SMD",0.762221182111958,0.215723476282463,0.0291622206767209,0.454641937152516,-0.315871997116078,0.303895219812422,0.286713012843663,0.228004590165455,0.21223552540847,0.66748511858585,0.530808383600265,0.345034217792799,0.803260387435506,0.429542179833313,FALSE,TRUE
"GSE23400","ESCC","discovery","EPH_RECEPTORS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615383,0.0687634653609604,0.405505499363781,0.0687634653609604,0.405505499363781,-0.110116654566876,0.0759750576284171,0.153734180423921,-0.355582480651432,0.245334364410255,-0.0792906985588497,-0.256041044808692,0.309679639911226,FALSE,TRUE
"GSE23400","ESCC","discovery","ERBB_LIGANDS",53,53,TRUE,53,0.99,"SMCRH",0,0.00038461538461539,0.146722689718045,0.416126354450595,0.146722689718045,0.416126354450595,-0.195939704205465,0.0842995869931537,0.0243865084138133,-0.570236990578435,0.245334364410255,-0.214918453508808,-0.625470231495919,0.343611002868663,FALSE,TRUE
"GSE23400","ESCC","discovery","ERBB_RECEPTORS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615386,0.215828163166078,0.354260430613026,0.215828163166078,0.354260430613026,-0.387079791354363,0.0637057640229981,1.91872364603177e-07,-1.49066534315002,0.245334364410255,-0.379835553942605,-1.46276739061296,0.25966914246252,FALSE,TRUE
"GSE23400","ESCC","discovery","FGFR_AXIS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615384,0.168131601617332,0.310638990681329,0.168131601617332,0.310638990681329,-0.281460490858716,0.077008801923327,0.000636570255740626,-0.896675820254574,0.245334364410255,-0.309306784608774,-0.98538844280847,0.313893253839282,FALSE,TRUE
"GSE23400","ESCC","discovery","HGF_MET_AXIS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615388,-0.170454323794521,0.340178875452505,-0.170454323794521,0.340178875452505,0.246187497192662,0.0771034416999283,0.00248660519069021,0.78334055935624,0.245334364410255,0.32703482469079,1.04058754170514,0.314279012177005,FALSE,TRUE
"GSE23400","ESCC","discovery","IGF_INSR_AXIS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615383,-0.161547998605219,0.489478058742353,-0.161547998605219,0.489478058742353,0.360348097654904,0.0904667620876012,0.000229895836717914,0.977218256347062,0.245334364410255,0.308760679147929,0.837319731862245,0.368748839181454,FALSE,TRUE
"GSE23400","ESCC","discovery","JAK_STAT",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615384,-0.0326432504328477,0.332445956854394,-0.0326432504328477,0.332445956854394,0.154977629752914,0.0670907063414032,0.0252346380717316,0.566715427018468,0.245334364410255,0.0442476902808787,0.161803021068836,0.273466403708583,FALSE,TRUE
"GSE23400","ESCC","discovery","PDGFR_KIT_CSF1R",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615381,0.0526593080427769,0.456958067940118,0.0526593080427769,0.456958067940118,0.0678936776526957,0.0635191645971315,0.290474605418668,0.262230341976995,0.245334364410255,-0.0938200765302574,-0.362367625431768,0.258908550173236,FALSE,TRUE
"GSE23400","ESCC","discovery","PI3K_AKT",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615387,-0.104123169374701,0.230261562834244,-0.104123169374701,0.230261562834244,0.166320242197787,0.0631594245264076,0.0113430070624826,0.646048807665956,0.245334364410255,0.182119795194853,0.70742006494967,0.257442224525834,FALSE,TRUE
"GSE23400","ESCC","discovery","RAS_MAPK",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615384,0.0193102223929843,0.353977053629881,0.0193102223929843,0.353977053629881,-0.0404164881908628,0.0609122159285953,0.510171810996772,-0.162784316591329,0.245334364410255,-0.0286532839010655,-0.115406000043982,0.248282445368054,FALSE,TRUE
"GSE23400","ESCC","discovery","RET_ALK_NTRK",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615386,0.171500246856185,0.380310307913912,0.171500246856185,0.380310307913912,-0.336462713411268,0.0782223153629767,8.28741713010084e-05,-1.05527259784454,0.245334364410255,-0.284075812132589,-0.890967730761676,0.318839619353819,FALSE,TRUE
"GSE23400","ESCC","discovery","SRC_FAK",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615384,-0.225434806701816,0.326725138784373,-0.225434806701816,0.326725138784373,0.385406996885217,0.0755612180406733,5.71821420817244e-06,1.25135066733841,0.245334364410255,0.404203727079188,1.31238043862461,0.307992800854909,FALSE,TRUE
"GSE23400","ESCC","discovery","TAM_AXL_AXIS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615381,0.169671443639517,0.431207107052102,0.169671443639517,0.431207107052102,-0.141643230239525,0.0858432699908241,0.105468201619837,-0.4048069448839,0.245334364410255,-0.261335338132258,-0.746879039969816,0.34990316255604,FALSE,TRUE
"GSE23400","ESCC","discovery","TGFB_SMAD",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615389,-0.183020440389555,0.367227219231218,-0.183020440389555,0.367227219231218,0.323143656868104,0.0722322032939848,4.71304007265931e-05,1.09754707811251,0.245334364410255,0.306368032433355,1.04056920715468,0.29442350429635,FALSE,TRUE
"GSE23400","ESCC","discovery","TIE_ANGPT_AXIS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615386,-0.0600939517825406,0.59107204535449,-0.0600939517825406,0.59107204535449,0.167985137933257,0.0712852755509897,0.0225763188875581,0.578135200105183,0.245334364410255,0.0975056073850789,0.335573875942211,0.290563760695931,FALSE,TRUE
"GSE23400","ESCC","discovery","VEGF_PDGF_AXIS",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615386,-0.185919393303609,0.371817378774628,-0.185919393303609,0.371817378774628,0.264868625623431,0.0757646243293342,0.00102759783188308,0.857674363131276,0.245334364410255,0.317592615977907,1.02840056651825,0.308821899090494,FALSE,TRUE
"GSE23400","ESCC","discovery","WNT_CTNNB1",53,53,TRUE,53,0.99,"SMCRH",0,0.000384615384615387,-0.153473991332313,0.461046853210362,-0.153473991332313,0.461046853210362,0.228586450896656,0.0867940238317969,0.0113335319890378,0.646128721399157,0.245334364410255,0.292811522779672,0.827669068234075,0.353778501598976,FALSE,TRUE
"GSE20347","ESCC","validation","EPH_RECEPTORS",17,17,TRUE,17,0.99,"SMCRH",0,0.00125000000000001,0.15486665624641,0.259991111549702,0.15486665624641,0.259991111549702,-0.586989508616833,0.139075032243488,0.00118749562835792,-2.80549208970061,0.664703367106778,-0.196999110485209,-0.941549104423739,0.209228716335277,FALSE,TRUE
"GSE20347","ESCC","validation","ERBB_LIGANDS",17,17,TRUE,17,0.99,"SMCRH",0,0.00125000000000002,0.155528751371344,0.43067102131297,0.155528751371344,0.43067102131297,-0.398495774469959,0.263036118600047,0.155664478745789,-1.00701563145692,0.664703367106778,-0.204901354193264,-0.517794365206911,0.395719551933296,FALSE,TRUE
"GSE20347","ESCC","validation","ERBB_RECEPTORS",17,17,TRUE,17,0.99,"SMCRH",0,0.00124999999999999,0.132844404010121,0.41591545887885,0.132844404010121,0.41591545887885,-0.293727068861776,0.298318787816183,0.344253090557105,-0.654472261408927,0.664703367106778,-0.239894975176407,-0.534525495088863,0.44879987461875,FALSE,TRUE
"GSE20347","ESCC","validation","FGFR_AXIS",17,17,TRUE,17,0.99,"SMCRH",0,0.00125,-0.0628352227854483,0.286099104029857,-0.0628352227854483,0.286099104029857,-0.265503642400703,0.164022698678378,0.131477665110571,-1.07595574578926,0.664703367106778,0.121905299868112,0.494022253891727,0.246760745913341,FALSE,TRUE
"GSE20347","ESCC","validation","HGF_MET_AXIS",17,17,TRUE,17,0.99,"SMCRH",0,0.00124999999999999,-0.0705249758018091,0.450868969630769,-0.0705249758018091,0.450868969630769,0.171649067883644,0.352268645266846,0.634848500503859,0.323888358830716,0.664703367106778,0.160892134666774,0.303590867626012,0.529963684101901,FALSE,TRUE
"GSE20347","ESCC","validation","IGF_INSR_AXIS",17,17,TRUE,17,0.99,"SMCRH",0,0.00125000000000001,-0.258657142988384,0.388805151946028,-0.258657142988384,0.388805151946028,0.506094721452126,0.242062350862959,0.0584962018137592,1.38973642214459,0.664703367106778,0.485004638677345,1.3318230416334,0.364165976646954,FALSE,TRUE
"GSE20347","ESCC","validation","JAK_STAT",17,17,TRUE,17,0.99,"SMCRH",0,0.00125,0.0950759391013075,0.310712519154933,0.0950759391013075,0.310712519154933,-0.0923180178358492,0.156545473623492,0.566316663662567,-0.391988959372276,0.664703367106778,-0.172281863054466,-0.73152121114122,0.235511780698328,FALSE,TRUE
"GSE20347","ESCC","validation","PDGFR_KIT_CSF1R",17,17,TRUE,17,0.99,"SMCRH",0,0.00125,0.125621435394564,0.473106443279224,0.125621435394564,0.473106443279224,-0.130302484748047,0.311122523211894,0.682750778266505,-0.278387110840631,0.664703367106778,-0.211675724185742,-0.452238446604529,0.468062204297388,FALSE,TRUE
"GSE20347","ESCC","validation","PI3K_AKT",17,17,TRUE,17,0.99,"SMCRH",0,0.00125000000000003,0.000851284036872681,0.266938887040594,0.000851284036872681,0.266938887040594,-0.0253658368107592,0.170361349315951,0.88410996287883,-0.0989705540916027,0.664703367106778,-0.0103250140267294,-0.0402853793806456,0.25629680508085,FALSE,TRUE
"GSE20347","ESCC","validation","RAS_MAPK",17,17,TRUE,17,0.99,"SMCRH",0,0.00125000000000001,0.219249780062361,0.308424977921135,0.219249780062361,0.308424977921135,-0.181382664287728,0.10962497001785,0.123910266786819,-1.09980114628282,0.664703367106778,-0.349796037780223,-2.12096390152048,0.164923145334751,FALSE,TRUE
"GSE20347","ESCC","validation","RET_ALK_NTRK",17,17,TRUE,17,0.99,"SMCRH",0,0.00125,0.0263554111288469,0.372482624306817,0.0263554111288469,0.372482624306817,-0.295793609923784,0.204040903708501,0.172776253764995,-0.96360585015786,0.664703367106778,-0.0106557068618601,-0.0347130604758547,0.30696535297635,FALSE,TRUE
"GSE20347","ESCC","validation","SRC_FAK",17,17,TRUE,17,0.99,"SMCRH",0,0.00125,-0.352166277651015,0.296311846071399,-0.352166277651015,0.296311846071399,0.478989948607553,0.187930271110192,0.0255236514807438,1.69417215102648,0.664703367106778,0.57123777004805,2.0204497494013,0.282728026379928,FALSE,TRUE
"GSE20347","ESCC","validation","TAM_AXL_AXIS",17,17,TRUE,17,0.99,"SMCRH",0,0.00125000000000001,0.235863810273655,0.439668934284224,0.235863810273655,0.439668934284224,-0.377866467755673,0.271479803852565,0.189219970173598,-0.925185261922266,0.664703367106778,-0.389276863281565,-0.953122987743666,0.408422489319141,FALSE,TRUE
