accession,disease_e,sample,epic_cancer,epic_caf,epic_endo,epic_immune,pos,disease_x,epi,fib,end,imm
GSE32863,LUAD,GSM813493,1.30960538934521e-06,0.0087220311236624,0.936934140364127,0.0543425189068212,82,LUAD,0.0634851179306263,0.0945151130638231,0.197850248560699,0.86727462473741
GSE32863,LUAD,GSM813494,0.641390625287254,0.0349460699561956,0.164608225027177,0.159055079729373,83,LUAD,0.189607206086725,0.0,6.34475869319764e-19,0.804436650433704
GSE32863,LUAD,GSM813495,0.0002421834976248,0.0179629244170294,0.863150069245355,0.11864482283999,84,LUAD,0.0902446344131527,0.0087258548748975,0.124186272949164,0.903903816127658
GSE32863,LUAD,GSM813496,0.610359419589404,0.0543451481477964,0.163314610802936,0.171980821459863,85,LUAD,0.18398058629684,2.9231786973610006e-17,5.16400135399063e-21,0.653545667183099
GSE32863,LUAD,GSM813497,0.07005865788836,0.028505754052523,0.634796205691687,0.26663938236743,86,LUAD,0.0691969123801116,0.0051244464431033,0.0491566027184358,1.0202374941916
GSE32863,LUAD,GSM813498,0.711278686724621,0.0130442141994018,0.105138541670869,0.170538557405109,87,LUAD,0.0782691671844239,0.0,1.6046672540482499e-18,0.224444684574717
GSE32863,LUAD,GSM813499,3.08022722155929e-10,0.0046819026927595,0.924535069819833,0.0707830271793844,88,LUAD,0.0882212452973061,0.0624309199555931,0.127005186357061,0.815087715998105
GSE32863,LUAD,GSM813500,0.371833147827011,0.0710194170295585,0.336534462756285,0.220612972387145,89,LUAD,0.170811369236542,0.0667654890718734,1.75562344990824e-19,0.751232826562716
GSE32863,LUAD,GSM813501,0.0780229505308823,0.0102576934466966,0.736476424886985,0.175242931135436,90,LUAD,0.0636728244864121,0.0460813437116327,0.0971858827200603,0.906443067862272
GSE32863,LUAD,GSM813502,0.586277365820946,0.0878327759527778,0.171354929348265,0.154534928878011,91,LUAD,0.237482121431389,0.0,0.090430042599,0.64383123193072
GSE32863,LUAD,GSM813503,2.86851708090127e-06,0.0082574972182276,0.824746094702221,0.16699353956247,92,LUAD,0.0514825268073629,0.0349058418189897,0.074763449272294,1.006404081373
GSE32863,LUAD,GSM813504,0.660149665753745,0.0404447962764178,0.169881309245709,0.129524228724129,93,LUAD,0.259260497588377,0.0818362733917781,0.0748485297954856,0.304633298946153
GSE32863,LUAD,GSM813505,1.38035092444467e-06,0.0244159835734189,0.806903635151478,0.168679000924179,94,LUAD,0.0410924499380321,0.0179980900435012,0.122079618932345,0.882212608155652
GSE32863,LUAD,GSM813506,0.558487189566751,0.0649967649841878,0.251893555719907,0.124622489729155,95,LUAD,0.221528223861753,0.0307871115900388,0.0786668682421116,0.202046432944769
GSE32863,LUAD,GSM813508,8.72696600376307e-10,0.0069592407982783,0.899734025594264,0.0933067327347607,96,LUAD,0.0662861224502906,0.046503276725211,0.144650764968435,0.971442547037982
GSE32863,LUAD,GSM813509,0.543931296587325,0.0700107251659045,0.213809419338222,0.172248558908549,97,LUAD,0.241891865322489,0.0,0.0862888983739775,0.705333111402465
GSE32863,LUAD,GSM813510,5.94066912239506e-06,0.0059578045569568,0.845725600317794,0.148310654456127,98,LUAD,0.10813066705418,0.0970107364168109,0.157753573911477,0.918265588396385
GSE32863,LUAD,GSM813511,0.607962685820905,0.0161626683402066,0.199486717169325,0.176387928669563,99,LUAD,0.216923773217636,0.0703794468707646,0.0,0.701209049433614
GSE32863,LUAD,GSM813512,6.47846719246634e-09,0.0034436608483529,0.97228661160198,0.0242697210711997,100,LUAD,0.086650025923078,0.157119488554917,0.17596516389805,0.666540039688718
GSE32863,LUAD,GSM813513,0.666133539755711,0.0275952534235987,0.171863334153594,0.134407872667096,101,LUAD,0.231251463617986,0.0,9.13544998391096e-18,0.465516244356277
GSE32863,LUAD,GSM813514,1.18739455718445e-07,0.0048339805511547,0.969272303264645,0.0258935974447442,102,LUAD,0.0541055455155761,0.166176017038082,0.204412776377003,0.800906582712158
GSE32863,LUAD,GSM813515,0.682605447870426,0.012452124134256,0.145392419241214,0.159550008754104,103,LUAD,0.228561167945699,1.12862093506554e-18,2.3748067167723097e-18,0.366239446101146
GSE32863,LUAD,GSM813516,6.49622953389967e-08,0.012935955826062,0.951245884582299,0.0358180946293437,104,LUAD,0.0462662998899547,0.178269851095383,0.198555508982824,0.852686090540148
GSE32863,LUAD,GSM813517,0.374331894464144,0.0109439049039276,0.520211981250399,0.0945122193815303,105,LUAD,0.269449447617486,0.0172969042534287,0.124861185606402,0.461632941039638
GSE32863,LUAD,GSM813519,2.8378064511277403e-09,0.0084164144975031,0.794644808136147,0.196938774528543,106,LUAD,0.0343724174462417,0.143695998479778,0.104709246969489,0.927126704664424
GSE32863,LUAD,GSM813520,0.541455224474637,0.0793849973483397,0.183846708098012,0.195313070079011,107,LUAD,0.167577726926392,0.115095223856034,3.2703402386669198e-18,0.72428019610097
GSE32863,LUAD,GSM813521,0.071236022267636,0.0077660336534525,0.822551261544405,0.0984466825345062,108,LUAD,0.0515976798194564,0.170397552825986,0.193654425855222,0.581873293051621
GSE32863,LUAD,GSM813522,0.596098882945126,0.131722184904109,0.122590310329519,0.149588621821246,109,LUAD,0.254912192176948,8.42287061092524e-20,0.0,0.551564187998139
GSE32863,LUAD,GSM813523,6.16689355966804e-07,0.0197368431666591,0.948125179833808,0.0321373603101771,110,LUAD,0.0654704403782887,0.162952189922606,0.181525693596357,0.84013707483201
GSE32863,LUAD,GSM813524,0.490750857444816,0.0866605391381828,0.30373528202138,0.118853321395622,111,LUAD,0.207742211182249,0.0,0.004513965031565,0.646353087011389
GSE32863,LUAD,GSM813525,0.143872064622066,0.039374355850011,0.621704152853647,0.195049426674276,112,LUAD,0.0440371233697786,0.175638576050785,0.121124741631581,0.938171355639208
GSE32863,LUAD,GSM813526,0.71839980736237,0.0685899027698231,0.119187298317902,0.0938229915499051,113,LUAD,0.138872570398361,0.0584385260256247,0.0964275745479103,0.37572228948913
GSE19804,LUAD,GSM494556,0.778767676350962,0.0131007239002015,0.0682799111324752,0.139851688616361,0,LUAD,0.481680586377399,0.0161054560024398,0.121792017951549,0.248505875389394
GSE19804,LUAD,GSM494557,0.793370824892918,0.0137016781809851,0.0529439632970495,0.139983533629047,1,LUAD,0.403892444415678,0.0097922264143289,0.0062765047632976,0.574504907931
GSE19804,LUAD,GSM494558,0.173916089203153,0.0482370921268682,0.240673440761333,0.537173377908646,2,LUAD,0.181686839189398,0.166300006137768,0.201259416851615,0.849368381247792
GSE19804,LUAD,GSM494559,0.772118728752461,0.0094041351125128,0.0672386368436954,0.151238499291331,3,LUAD,0.385025755989031,0.0226241040549948,0.0642572990885302,0.465905694678963
GSE19804,LUAD,GSM494560,0.783805860705114,0.0202881053371304,0.0769771242862974,0.118928909671458,4,LUAD,0.378842947368398,8.92770770102317e-18,0.0853301694165194,0.572735856741467
GSE19804,LUAD,GSM494561,0.418316784100655,0.0165498387694708,0.118773535102017,0.446359842027857,5,LUAD,0.266507479778199,1.3871126730273e-22,0.178985254364146,1.10340270812919
GSE19804,LUAD,GSM494562,0.801325901171527,0.0241210252209094,0.0398219448493522,0.134731128758212,6,LUAD,0.435041638861669,1.94639117373111e-18,7.16703645039591e-20,0.588670927254672
GSE19804,LUAD,GSM494563,0.771668855366666,0.0348488420544778,0.0465338045415683,0.146948498037288,7,LUAD,0.404443473630436,0.0593220513100437,0.0974137596530061,0.262783633459735
GSE19804,LUAD,GSM494564,0.66529506601005,0.0266130618824214,0.0930277879378576,0.215064084169671,8,LUAD,0.368747806925684,0.0168304363661573,0.0751265953094127,0.913311879833137
GSE19804,LUAD,GSM494565,0.724751536802395,0.0312249453364734,0.0503922063045863,0.193631311556545,9,LUAD,0.384800061783985,0.0,0.0279594883570586,0.603528232112178
GSE19804,LUAD,GSM494566,0.590889153517333,0.0441921171012778,0.0754544627751019,0.289464266606287,10,LUAD,0.323714609569615,0.224018699373567,0.0986180986852071,0.843529166143261
GSE19804,LUAD,GSM494567,0.693059264843649,0.0235404025941669,0.0841990472567345,0.199201285305449,11,LUAD,0.377490083831671,0.0089142052322505,0.0650493071651687,0.921204488474583
GSE19804,LUAD,GSM494568,0.464693501851172,0.0217803043937935,0.148551134231625,0.36497505952341,12,LUAD,0.258207426392148,0.0341202285942945,0.170941236615878,1.08295375574474
GSE19804,LUAD,GSM494569,0.436328261678555,0.0087509915894455,0.189900884666179,0.36501986206582,13,LUAD,0.290779926124958,0.213206722692707,0.19949243332143,0.910441211960443
GSE19804,LUAD,GSM494570,0.639540255178184,0.0302988529472657,0.12059807363138,0.209562818243169,14,LUAD,0.294456947713797,0.0247139146418742,0.196747546897573,0.855783833299463
GSE19804,LUAD,GSM494571,0.706826908500646,0.0210238712312808,0.137850426993792,0.134298793274282,15,LUAD,0.35983020866004,7.03861957344854e-18,0.121994324116372,0.530332730717448
GSE19804,LUAD,GSM494572,0.851370570050428,0.0077535817185639,0.0484887143714686,0.0923871338595396,16,LUAD,0.46300029185843,6.64789331416041e-18,0.0884237473993916,0.420413166303192
GSE19804,LUAD,GSM494573,0.746873088252863,0.0177070575469775,0.0482908589593578,0.187128995240802,17,LUAD,0.337781238813157,3.72604752116692e-17,0.017913724378192,0.686069786137377
GSE19804,LUAD,GSM494574,0.683050889311055,0.0308811066456661,0.0483664220716194,0.237701581971659,18,LUAD,0.369184100090626,0.0,0.0,0.938551416681797
GSE19804,LUAD,GSM494575,0.842447806272828,0.015475514432071,0.0379958357878783,0.104080843507223,19,LUAD,0.393138289200727,5.57102547197776e-18,1.4255039379243e-18,0.600668903713166
GSE19804,LUAD,GSM494576,0.786065710097925,0.0167476972320901,0.0831299035139597,0.114056689156025,20,LUAD,0.371916218639439,0.0,9.33516765540972e-19,0.37871717182285
GSE19804,LUAD,GSM494577,0.78262450487478,0.0337131346464118,0.0622411638305909,0.121421196648217,21,LUAD,0.415579812526822,0.0062193937972779,0.0496517741017831,0.393453335617152
GSE19804,LUAD,GSM494578,0.751949816829065,0.0110686883580345,0.0758595539189948,0.161121940893906,22,LUAD,0.363288057908629,0.0313391590713508,0.0520554268366203,0.833647654238459
GSE19804,LUAD,GSM494579,0.587657764011765,0.0409580936990103,0.0670608028331229,0.304323339456102,23,LUAD,0.280287092345052,0.0900940885030729,0.119580307321128,0.932348595141585
GSE19804,LUAD,GSM494580,0.597047702498082,0.0198329305039466,0.0766225183324645,0.306496848665507,24,LUAD,0.339745887704232,0.0115597399832516,0.0458739097376967,1.086160964948
GSE19804,LUAD,GSM494581,0.785611586922936,0.0110123775779843,0.0750095789552474,0.128366456543832,25,LUAD,0.372940149623512,3.5379079107068904e-19,0.0854442809849251,0.759870514385641
GSE19804,LUAD,GSM494582,0.864530877267326,0.0091154111356505,0.0473835312444733,0.0789701803525502,26,LUAD,0.49876734615952,0.0,0.107339895953412,0.0703728322104683
GSE19804,LUAD,GSM494583,0.785834349467988,0.0328336625198079,0.042498888609174,0.13883309940303,27,LUAD,0.397943889905403,0.0026666054053604,1.2608809076095101e-17,0.618123888243202
GSE19804,LUAD,GSM494584,0.712130015524122,0.0211776630263671,0.0863315124901358,0.180360808959376,28,LUAD,0.352995721873363,1.64978655416951e-17,0.0729873228273784,0.711597849428465
GSE19804,LUAD,GSM494585,0.859377654779114,0.0081536291024805,0.0436999003338552,0.0887688157845499,29,LUAD,0.385764599132353,1.04097968446568e-17,1.70206860615191e-19,0.5630219927909
GSE19804,LUAD,GSM494586,0.806491868121192,0.0131690602977075,0.0370393627356483,0.143299708845453,30,LUAD,0.449524454833701,8.85216552400608e-18,0.0423086371164188,0.226233645473814
GSE19804,LUAD,GSM494587,0.773324617792448,0.0161634229579656,0.040368348387756,0.17014361086183,31,LUAD,0.390270752319732,0.0,1.9225826704231597e-18,0.866317964717372
GSE19804,LUAD,GSM494588,0.748448540519495,0.0212303256377454,0.087449902139338,0.142871231703422,32,LUAD,0.306236814214371,0.0753298888249882,0.102818220506985,0.963360464710202
GSE19804,LUAD,GSM494589,0.771845234852299,0.0413701358533447,0.0947872654482972,0.0919973638460595,33,LUAD,0.423081516601569,0.0611900663833591,0.101261096455443,0.266147335112392
GSE19804,LUAD,GSM494590,0.734848175552543,0.0432440351351916,0.0731181485846056,0.14878964072766,34,LUAD,0.314672156971144,0.0,0.0,0.882283731863217
GSE19804,LUAD,GSM494591,0.846127028864074,0.022324666216715,0.0617019604692707,0.0698463444499402,35,LUAD,0.43881198357945,2.91868727518037e-17,0.029727856652469,0.231989898031785
GSE19804,LUAD,GSM494592,0.759264518884817,0.0112464034704044,0.0569091831722049,0.172579894472574,36,LUAD,0.373010742116332,0.0750172375696956,0.0233385984834066,0.863428331028861
GSE19804,LUAD,GSM494593,0.805401123673847,0.016793973555864,0.0597067617090882,0.1180981410612,37,LUAD,0.386068444450253,2.8317050099206797e-18,0.0717539921027717,0.631995667728478
GSE19804,LUAD,GSM494594,0.660351426155745,0.0147252001528507,0.107584408301009,0.217338965390394,38,LUAD,0.368587166808307,0.0,0.0303363853037234,0.936715239005002
GSE19804,LUAD,GSM494595,0.806483983310924,0.0390136245574249,0.0585646455607393,0.0959377465709113,39,LUAD,0.416398664039641,0.0,0.0502702652585765,0.491000727305313
GSE19804,LUAD,GSM494596,0.806017250506217,0.0195686653596029,0.0684137475237631,0.106000336610417,40,LUAD,0.270590811687819,7.643834135125901e-18,1.53971369252916e-17,0.628241325951069
GSE19804,LUAD,GSM494597,0.425071146333081,0.0422106772963979,0.0791346210850436,0.453583555285477,41,LUAD,0.27577879942697,9.97601558160995e-18,0.0194444391416531,1.04000683374482
GSE19804,LUAD,GSM494598,0.705124269028925,0.0262125759609065,0.0479800479041513,0.220683107106018,42,LUAD,0.356702499379173,0.0,0.0812739493479761,0.801470409416572
GSE19804,LUAD,GSM494599,0.724781524229871,0.0204417348775113,0.0574840616282655,0.197292679264352,43,LUAD,0.407387431872219,0.168572858144962,0.0303285710253039,0.831410155188213
GSE19804,LUAD,GSM494600,0.770755044976333,0.0304209518677927,0.0757428638680535,0.123081139287821,44,LUAD,0.329839630874462,0.0141923778462002,0.0502598852404139,0.76838332197878
GSE19804,LUAD,GSM494601,0.746470521440321,0.0210365114332874,0.0624187982845057,0.170074168841886,45,LUAD,0.356378804248181,0.0193358890831473,0.0152731762329438,0.844476193833455
GSE19804,LUAD,GSM494602,0.809803094776041,0.0292559697006699,0.0564598633727431,0.104481072150546,46,LUAD,0.39196031913455,0.0642039505959233,9.93874592264635e-19,0.584441611627254
GSE19804,LUAD,GSM494603,0.536298129097744,0.0346458098459429,0.17976247221697,0.249293588839344,47,LUAD,0.300401189311068,0.0142095895649888,0.212691778326846,0.961907219174901
GSE19804,LUAD,GSM494604,0.564539041605887,0.0579551341959625,0.127008584179819,0.250497240018332,48,LUAD,0.176300389122886,0.295251857866893,0.184359895116499,1.01417849629797
GSE19804,LUAD,GSM494605,0.447345514976301,0.0161318493486085,0.161487716974877,0.375034918700213,49,LUAD,0.258620957933382,0.172258622352958,0.20233487187707,1.15949309479082
GSE19804,LUAD,GSM494606,0.777650712865375,0.008620568950036,0.062780061313133,0.150948656871456,50,LUAD,0.402213642975227,0.0668381682333786,0.0598742552271788,0.64192798610281
GSE19804,LUAD,GSM494607,0.414823336776198,0.0310669627907814,0.0775460384316792,0.476563662001341,51,LUAD,0.147313279793099,3.1352490896633704e-17,0.0,1.4616734503846
GSE19804,LUAD,GSM494608,0.771681464437595,0.0065711828562341,0.0528328563119868,0.168914496394184,52,LUAD,0.401552785594418,0.0333051148140028,0.0036904862341002,0.826757649585239
GSE19804,LUAD,GSM494609,0.701043579240551,0.0156924769466675,0.0610864612346085,0.222177482578173,53,LUAD,0.378981720880565,0.0864946789670545,0.0553133113588648,0.813642717289385
GSE19804,LUAD,GSM494610,0.588770212466306,0.0411199076552612,0.0636689702556681,0.306440909622765,54,LUAD,0.375199426146875,0.0,0.0289804402888734,1.06077953071933
GSE19804,LUAD,GSM494611,0.806569526833443,0.0291542895949332,0.0365752482396303,0.127700935331993,55,LUAD,0.407627660673056,0.0,0.0136346869108709,0.623506288671915
GSE19804,LUAD,GSM494612,0.868981214644651,0.0062989309721353,0.0393642620360694,0.0853555923471446,56,LUAD,0.414252353471711,2.28548771011553e-17,0.0,0.62495312151265
GSE19804,LUAD,GSM494613,0.863291279696781,0.0049444337477224,0.0416528340619108,0.0901114524935853,57,LUAD,0.41887583226811,0.0,0.0,0.515243201149273
GSE19804,LUAD,GSM494614,0.85524410765192,0.0160797644937843,0.0501937656658795,0.0784823621884161,58,LUAD,0.426150573051495,0.0,0.0177403489746655,0.214652095110932
GSE19804,LUAD,GSM494615,0.787972099134871,0.0193824103537893,0.0771428348680123,0.115502655643327,59,LUAD,0.387531588186374,0.085087926331649,0.107480999512525,0.467578703196577
GSE19804,LUAD,GSM494616,0.318255975312787,0.0112664178183818,0.265726190439091,0.40475141642974,60,LUAD,0.288451538878081,0.241699771368685,0.275185196649415,0.731903475139643
GSE19804,LUAD,GSM494617,0.475693612486356,0.0111725254842288,0.283713065628618,0.229420796400797,61,LUAD,0.276541629350381,0.250707740253598,0.274271315110833,0.852900495128284
GSE19804,LUAD,GSM494618,0.0367142799524044,0.0071971287162201,0.446679674869669,0.509408916461706,62,LUAD,0.281208934172614,0.295687070165603,0.279545822213969,0.659753088944508
GSE19804,LUAD,GSM494619,0.388295623761678,0.0064898661645614,0.227355234360014,0.377859275713746,63,LUAD,0.258050882265736,0.126767850820747,0.229166417396089,1.21015968436133
GSE19804,LUAD,GSM494620,0.436179795518172,0.0076303047703228,0.279116066108813,0.277073833602692,64,LUAD,0.286318953592442,0.171156400519421,0.281707867939753,1.01179236537034
GSE19804,LUAD,GSM494621,0.441058143178037,0.0111267921498543,0.283879470151994,0.263935594520115,65,LUAD,0.230765389523689,0.290357023620308,0.297574668290049,1.02120409823494
GSE19804,LUAD,GSM494622,0.59075766999133,0.0158931841072451,0.270022087013038,0.123327058888387,66,LUAD,0.298380606074936,0.157883956016563,0.388067907709994,0.55159799175941
GSE19804,LUAD,GSM494623,0.425975690050696,0.0075108921194632,0.217415317036863,0.349098100792978,67,LUAD,0.197408835814378,0.120235720229193,0.220491292426153,1.30659204317486
GSE19804,LUAD,GSM494624,0.408794117516348,0.0062376100807605,0.213476844689729,0.371491427713163,68,LUAD,0.278837553877711,0.133484194471546,0.263965180673617,0.938912024171062
GSE19804,LUAD,GSM494625,0.414601097095764,0.0078458068275843,0.283963638262494,0.293589457814158,69,LUAD,0.26770658154731,0.0986801809739407,0.294390972664087,1.04923010576112
GSE19804,LUAD,GSM494626,0.594293820340514,0.0127421042046099,0.226885638521736,0.16607843693314,70,LUAD,0.264140391112891,0.261783890603708,0.278414742183213,0.626172685829273
GSE19804,LUAD,GSM494627,0.430374402711413,0.0143430450785055,0.191489913636223,0.363792638573859,71,LUAD,0.283634152417466,0.176245285673006,0.236858685176101,0.97777270304886
GSE19804,LUAD,GSM494628,0.50866827055653,0.0154785668274222,0.223506420748189,0.25234674186786,72,LUAD,0.225352784965847,0.204442094233139,0.260150393826449,0.868110688025542
GSE19804,LUAD,GSM494629,0.305323794193454,0.0061123841657393,0.249606449950916,0.438957371689891,73,LUAD,0.336001938652411,0.147790551651167,0.233862963527256,0.898023342227664
GSE19804,LUAD,GSM494630,0.448833524871218,0.0067944325588493,0.274011045785749,0.270360996784184,74,LUAD,0.308163910462816,0.130515731533216,0.286754456811892,0.900847445145441
GSE19804,LUAD,GSM494631,0.699152773800863,0.0146687052052484,0.103182157546308,0.182996363447581,75,LUAD,0.401914439357767,1.75723758526497e-19,0.156911256969424,0.581381401663282
GSE19804,LUAD,GSM494632,0.465574967741997,0.0061038847018212,0.154508261626297,0.373812885929884,76,LUAD,0.352703968043673,0.0856124795066448,0.209496154450358,0.912312871372683
GSE19804,LUAD,GSM494633,0.638667180368708,0.0070909475477398,0.108204644675645,0.246037227407907,77,LUAD,0.322683437419354,0.156782515486351,0.15149195753068,0.913952613432289
GSE19804,LUAD,GSM494634,0.584921637970497,0.0111384994501173,0.171620649547407,0.232319213031978,78,LUAD,0.291867278583444,0.202909046219761,0.208624378793391,0.931057603542719
GSE19804,LUAD,GSM494635,0.601103503030001,0.018754460392182,0.222891458213401,0.157250578364416,79,LUAD,0.29369584445773,0.194458394024906,0.291556397807286,0.808073237309681
GSE19804,LUAD,GSM494636,0.527522190038064,0.0102688075093607,0.258875484495499,0.203333517957076,80,LUAD,0.303330603386142,0.231866634204468,0.282465993338055,0.819823938408947
GSE19804,LUAD,GSM494637,0.332392865390346,0.0102207559734549,0.275429366900589,0.38195701173561,81,LUAD,0.321086404661699,0.166205827560051,0.266385447254087,0.950515644702094
GSE19804,LUAD,GSM494638,0.495081668730874,0.0109914607159609,0.149919814018728,0.344007056534436,82,LUAD,0.289738663677311,0.0931096337744634,0.175459328734708,1.14718601051139
GSE19804,LUAD,GSM494639,0.561502132954056,0.0061398083521078,0.205380880316403,0.226977178377433,83,LUAD,0.295592634762531,0.211784063329241,0.24199286225025,0.987855737694768
GSE19804,LUAD,GSM494640,0.0674683142619893,0.0072723579286182,0.290511272346317,0.634748055463076,84,LUAD,0.310118658655981,0.121294038402119,0.240712989872937,1.09138725576762
GSE19804,LUAD,GSM494641,0.291983482809776,0.0049350183629038,0.2595737654904,0.443507733336921,85,LUAD,0.333716146565874,0.143644900576398,0.242283272227385,1.02539468819484
GSE19804,LUAD,GSM494642,0.216793921248379,0.0078125898398278,0.315138657157235,0.460254831754558,86,LUAD,0.285873508609788,0.228434391611674,0.294622272909724,0.966763535950571
GSE19804,LUAD,GSM494643,0.332270896149437,0.0060584358101762,0.2802276151996,0.381443052840787,87,LUAD,0.330113849217007,0.132652536895522,0.237579163109602,1.02030653035676
GSE19804,LUAD,GSM494644,0.625699856348263,0.0101237835778811,0.168936323262272,0.195240036811584,88,LUAD,0.302592986830158,0.208393246395276,0.261267661573734,0.990063447161238
GSE19804,LUAD,GSM494645,0.302755660937361,0.0074781751629309,0.264874039201445,0.424892124698263,89,LUAD,0.288585796172523,0.181026322494931,0.248643371094651,1.04019370735899
GSE19804,LUAD,GSM494646,0.240482119085535,0.0057530740276015,0.252533735294436,0.501231071592427,90,LUAD,0.297001812672474,0.172960949056989,0.276038042879379,0.931476449044925
GSE19804,LUAD,GSM494647,0.330791952945319,0.0063604454283927,0.214667759172,0.448179842454289,91,LUAD,0.284689973808961,0.151507616581456,0.24846727749397,1.13095355312009
GSE19804,LUAD,GSM494648,0.578778864148621,0.0080122359181753,0.215865904727915,0.197342995205289,92,LUAD,0.253235892565212,0.143037657320266,0.256289847444807,1.25844401144473
GSE19804,LUAD,GSM494649,0.416929859609618,0.0076003857716566,0.292334200814267,0.283135553804458,93,LUAD,0.268214975695534,0.211438981686899,0.304288766449116,0.980990040797204
GSE19804,LUAD,GSM494650,0.550954461606385,0.0162120492257965,0.185681181259419,0.2471523079084,94,LUAD,0.26189473204088,0.0685445178575543,0.158585325842199,0.99823539943789
GSE19804,LUAD,GSM494651,0.428778005025657,0.0109903945058335,0.362298794417338,0.197932806051171,95,LUAD,0.281753129474443,0.187421900579832,0.263581465965234,0.683358297213738
GSE19804,LUAD,GSM494652,0.331222198762633,0.0111215844339329,0.258443250549916,0.399212966253518,96,LUAD,0.273468194027853,0.240686654700394,0.267376376717538,0.949641423362648
GSE19804,LUAD,GSM494653,0.562905417986475,0.0121757398646739,0.234015877842991,0.19090296430586,97,LUAD,0.304491079041604,0.20468224471549,0.241068257365228,1.01720247637712
GSE19804,LUAD,GSM494654,0.483528422105032,0.0081347505890376,0.204237855888949,0.304098971416982,98,LUAD,0.293983707024177,3.34167763336025e-17,0.0248858985284994,1.0183450790763
GSE19804,LUAD,GSM494655,0.478789100166523,0.0073982433692101,0.212082886187493,0.301729770276774,99,LUAD,0.301624965976913,0.199471326254435,0.244496045162751,1.08807096965045
GSE19804,LUAD,GSM494656,0.567709821672626,0.0159606776573431,0.127383389000023,0.288946111670008,100,LUAD,0.295652411284311,0.0121922701250585,0.0768467250764055,1.30082605218579
GSE19804,LUAD,GSM494657,0.730777319230785,0.0062395693838028,0.064418721933053,0.198564389452359,101,LUAD,0.378823508344482,0.0,3.4785286394215496e-18,0.828225182550728
GSE19804,LUAD,GSM494658,0.572701067209786,0.029949006486556,0.13180050328218,0.265549423021478,102,LUAD,0.240551178188411,0.0314389578641181,0.15021278018801,1.18122308478583
GSE19804,LUAD,GSM494659,0.453733124670032,0.0120969967498077,0.249566503408545,0.284603375171615,103,LUAD,0.282472758646917,0.239558691281127,0.290265180971504,0.885569804166716
GSE19804,LUAD,GSM494660,0.618191839079533,0.0089938681846995,0.205959709329999,0.166854583405768,104,LUAD,0.27246636189205,0.224461980267184,0.293428850240301,0.665665045478054
GSE19804,LUAD,GSM494661,0.308499266791298,0.0075206839861574,0.277374310178523,0.406605739044022,105,LUAD,0.256656740610838,0.148983760483199,0.175530511698548,1.12493836393082
GSE19804,LUAD,GSM494662,0.322194490274498,0.0111391749040829,0.285533954099118,0.381132380722302,106,LUAD,0.297391482945084,0.160350265911523,0.269213489890055,1.06466859661594
GSE19804,LUAD,GSM494663,0.490998644571195,0.0109801204393056,0.313066505456564,0.184954729532935,107,LUAD,0.281958438975439,0.169605393955811,0.317745741465928,0.862480179529341
GSE19804,LUAD,GSM494664,0.404786702708599,0.0171165562838583,0.248816795203634,0.329279945803908,108,LUAD,0.226113472324379,0.221744934207766,0.280695302479445,0.964085801247726
GSE19804,LUAD,GSM494665,0.517052364127843,0.0173524415302001,0.140918539082188,0.324676655259769,109,LUAD,0.272972637026536,0.173773380108905,0.167961794595998,1.16018729396938
GSE19804,LUAD,GSM494666,0.282185520953769,0.0071505728574102,0.220552061596979,0.490111844591842,110,LUAD,0.24742829279358,0.231591327237586,0.262923589573,1.03596407494784
GSE19804,LUAD,GSM494667,0.266357365680806,0.005315187650712,0.24489435460165,0.483433092066832,111,LUAD,0.277343640901047,0.152314244338987,0.238641946575717,1.1007507715812
GSE19804,LUAD,GSM494668,0.562961608788989,0.0063065133258244,0.131688734502398,0.299043143382789,112,LUAD,0.298095656320607,0.153772267927641,0.164409377530887,1.3260126470493
GSE19804,LUAD,GSM494669,0.496866666205395,0.0081179001059423,0.207994897634529,0.287020536054134,113,LUAD,0.28186314759248,0.201946251706947,0.229213012886825,1.0763134855907
GSE19804,LUAD,GSM494670,0.503764051297051,0.0092583007347368,0.24763936028351,0.239338287684702,114,LUAD,0.217792944695744,0.110913454183729,0.266422338036564,1.2214081204623
GSE19804,LUAD,GSM494671,0.467527862407356,0.0084134541456082,0.136228732827562,0.387829950619473,115,LUAD,0.278834953959808,0.132394629010739,0.17753274471697,1.23464112172329
GSE19804,LUAD,GSM494672,0.61502483507507,0.0057103135849808,0.152858523520696,0.226406327819253,116,LUAD,0.330238938404939,0.0899140430312175,0.193345811005642,1.00994731891408
GSE19804,LUAD,GSM494673,0.575665118960944,0.0070675606160551,0.23973580839,0.177531512033001,117,LUAD,0.322823965696899,0.142882982410686,0.270067288538525,0.969230347846701
GSE19804,LUAD,GSM494674,0.359775269132186,0.0049691438349586,0.202316067096476,0.43293951993638,118,LUAD,0.291873057672977,0.143221894932968,0.266511418155356,0.945312369931331
GSE19804,LUAD,GSM494675,0.246420316996148,0.0185159527654802,0.0599291721444175,0.675134558093954,119,LUAD,1.21040895744725e-19,9.16438867384689e-18,1.76394706619758e-17,1.4210128505833
GSE10072,LUAD,GSM254625,0.458173765654463,0.0236163318838008,0.230071906782842,0.288137995678895,0,LUAD,0.138899354664848,0.163883888592151,0.164698425020869,0.345639697571519
GSE10072,LUAD,GSM254626,1.22011732583062e-06,0.0090040441460522,0.476289198562422,0.5147055371742,1,LUAD,0.0046883082732864,0.235747771635227,0.272554264536598,0.479695150318774
